anio,prevalencia_contactos,porcentaje_ninos,elegibles_tratamiento,year,e_tbhiv_prct,e_mort_exc_tbhiv_100k,e_mort_tbhiv_100k,c_cdr
2021,15.0,82.0,240.0,2011,75.0,64.0,205.0,51.0
2021,15.0,82.0,240.0,2012,74.0,60.0,325.0,51.0
2021,15.0,82.0,240.0,2013,74.0,58.0,299.0,49.0
2021,15.0,82.0,240.0,2014,72.0,54.0,258.0,50.0
2021,15.0,82.0,240.0,2015,72.0,52.0,249.0,46.0
2021,15.0,82.0,240.0,2016,72.0,47.0,224.0,48.0
2021,15.0,82.0,240.0,2017,70.0,46.0,203.0,48.0
2021,15.0,82.0,240.0,2018,66.0,50.0,181.0,49.0
2021,15.0,82.0,240.0,2019,62.0,57.0,168.0,49.0
2021,15.0,82.0,240.0,2020,64.0,57.0,165.0,34.0
2021,15.0,82.0,240.0,2021,62.0,66.0,178.0,31.0
2021,15.0,82.0,240.0,2022,60.0,72.0,180.0,37.0
2021,15.0,82.0,240.0,2023,58.0,68.0,161.0,42.0
2022,23.0,100.0,240.0,2000,69.0,54.0,211.0,59.0
2022,23.0,100.0,240.0,2001,70.0,84.0,325.0,38.0
2022,23.0,100.0,240.0,2002,71.0,75.0,301.0,50.0
2022,23.0,100.0,240.0,2003,72.0,66.0,277.0,60.0
2022,23.0,100.0,240.0,2004,72.0,82.0,347.0,50.0
2022,23.0,100.0,240.0,2005,73.0,91.0,390.0,46.0
2022,23.0,100.0,240.0,2006,74.0,83.0,371.0,52.0
2022,23.0,100.0,240.0,2007,75.0,76.0,354.0,55.0
2022,23.0,100.0,240.0,2008,76.0,70.0,414.0,49.0
2022,23.0,100.0,240.0,2009,77.0,67.0,408.0,50.0
2022,23.0,100.0,240.0,2010,77.0,64.0,232.0,49.0
2022,23.0,100.0,240.0,2011,75.0,64.0,205.0,51.0
2022,23.0,100.0,240.0,2012,74.0,60.0,325.0,51.0
2022,23.0,100.0,240.0,2013,74.0,58.0,299.0,49.0
2022,23.0,100.0,240.0,2014,72.0,54.0,258.0,50.0
2022,23.0,100.0,240.0,2015,72.0,52.0,249.0,46.0
2022,23.0,100.0,240.0,2016,72.0,47.0,224.0,48.0
2022,23.0,100.0,240.0,2017,70.0,46.0,203.0,48.0
2022,23.0,100.0,240.0,2018,66.0,50.0,181.0,49.0
2022,23.0,100.0,240.0,2019,62.0,57.0,168.0,49.0
2022,23.0,100.0,240.0,2020,64.0,57.0,165.0,34.0
2022,23.0,100.0,240.0,2021,62.0,66.0,178.0,31.0
2022,23.0,100.0,240.0,2022,60.0,72.0,180.0,37.0
2022,23.0,100.0,240.0,2023,58.0,68.0,161.0,42.0
2023,10.0,100.0,240.0,2000,69.0,54.0,211.0,59.0
2023,10.0,100.0,240.0,2001,70.0,84.0,325.0,38.0
2023,10.0,100.0,240.0,2002,71.0,75.0,301.0,50.0
2023,10.0,100.0,240.0,2003,72.0,66.0,277.0,60.0
2023,10.0,100.0,240.0,2004,72.0,82.0,347.0,50.0
2023,10.0,100.0,240.0,2005,73.0,91.0,390.0,46.0
2023,10.0,100.0,240.0,2006,74.0,83.0,371.0,52.0
2023,10.0,100.0,240.0,2007,75.0,76.0,354.0,55.0
2023,10.0,100.0,240.0,2008,76.0,70.0,414.0,49.0
2023,10.0,100.0,240.0,2009,77.0,67.0,408.0,50.0
2023,10.0,100.0,240.0,2010,77.0,64.0,232.0,49.0
2023,10.0,100.0,240.0,2011,75.0,64.0,205.0,51.0
2023,10.0,100.0,240.0,2012,74.0,60.0,325.0,51.0
2023,10.0,100.0,240.0,2013,74.0,58.0,299.0,49.0
2023,10.0,100.0,240.0,2014,72.0,54.0,258.0,50.0
2023,10.0,100.0,240.0,2015,72.0,52.0,249.0,46.0
2023,10.0,100.0,240.0,2016,72.0,47.0,224.0,48.0
2023,10.0,100.0,240.0,2017,70.0,46.0,203.0,48.0
2023,10.0,100.0,240.0,2018,66.0,50.0,181.0,49.0
2023,10.0,100.0,240.0,2019,62.0,57.0,168.0,49.0
2023,10.0,100.0,240.0,2020,64.0,57.0,165.0,34.0
2023,10.0,100.0,240.0,2021,62.0,66.0,178.0,31.0
2023,10.0,100.0,240.0,2022,60.0,72.0,180.0,37.0
2023,10.0,100.0,240.0,2023,58.0,68.0,161.0,42.0
2015,5.0,57.679990762173325,240.0,2000,41.0,48.0,64.0,21.0
2015,5.0,57.679990762173325,240.0,2001,35.0,51.0,56.0,24.0
2015,5.0,57.679990762173325,240.0,2002,31.0,41.0,40.0,44.0
2015,5.0,57.679990762173325,240.0,2003,28.0,53.0,46.0,31.0
2015,5.0,57.679990762173325,240.0,2004,26.0,40.0,34.0,52.0
2015,5.0,57.679990762173325,240.0,2005,26.0,50.0,42.0,39.0
2015,5.0,57.679990762173325,240.0,2006,26.0,43.0,39.0,47.0
2015,5.0,57.679990762173325,240.0,2007,27.0,44.0,40.0,56.05818014705882
2015,5.0,57.679990762173325,240.0,2008,26.0,45.0,40.0,46.0
2015,5.0,57.679990762173325,240.0,2009,25.0,42.0,36.0,52.0
2015,5.0,57.679990762173325,240.0,2010,24.0,41.0,33.0,55.0
2015,5.0,57.679990762173325,240.0,2011,23.0,36.0,28.0,63.0
2015,5.0,57.679990762173325,240.0,2012,22.0,38.0,29.0,61.0
2015,5.0,57.679990762173325,240.0,2013,21.0,45.0,32.0,55.0
2015,5.0,57.679990762173325,240.0,2014,19.0,65.0,40.0,36.0
2015,5.0,57.679990762173325,240.0,2015,13.0,70.0,19.0,40.0
2015,5.0,57.679990762173325,240.0,2016,16.0,60.0,21.0,48.0
2015,5.0,57.679990762173325,240.0,2017,15.0,57.0,19.0,51.0
2015,5.0,57.679990762173325,240.0,2018,17.0,56.0,22.0,51.0
2015,5.0,57.679990762173325,240.0,2019,14.0,56.0,17.0,53.0
2015,5.0,57.679990762173325,240.0,2020,11.0,70.0,16.0,44.0
2015,5.0,57.679990762173325,240.0,2021,11.0,68.0,17.0,45.0
2015,5.0,57.679990762173325,240.0,2022,11.0,71.0,17.0,43.0
2015,5.0,57.679990762173325,240.0,2023,11.0,70.0,15.0,44.0
2016,0.9,4.8,240.0,2000,41.0,48.0,64.0,21.0
2016,0.9,4.8,240.0,2001,35.0,51.0,56.0,24.0
2016,0.9,4.8,240.0,2002,31.0,41.0,40.0,44.0
2016,0.9,4.8,240.0,2003,28.0,53.0,46.0,31.0
2016,0.9,4.8,240.0,2004,26.0,40.0,34.0,52.0
2016,0.9,4.8,240.0,2005,26.0,50.0,42.0,39.0
2016,0.9,4.8,240.0,2006,26.0,43.0,39.0,47.0
2016,0.9,4.8,240.0,2007,27.0,44.0,40.0,56.05818014705882
2016,0.9,4.8,240.0,2008,26.0,45.0,40.0,46.0
2016,0.9,4.8,240.0,2009,25.0,42.0,36.0,52.0
2016,0.9,4.8,240.0,2010,24.0,41.0,33.0,55.0
2016,0.9,4.8,240.0,2011,23.0,36.0,28.0,63.0
2016,0.9,4.8,240.0,2012,22.0,38.0,29.0,61.0
2016,0.9,4.8,240.0,2013,21.0,45.0,32.0,55.0
2016,0.9,4.8,240.0,2014,19.0,65.0,40.0,36.0
2016,0.9,4.8,240.0,2015,13.0,70.0,19.0,40.0
2016,0.9,4.8,240.0,2016,16.0,60.0,21.0,48.0
2016,0.9,4.8,240.0,2017,15.0,57.0,19.0,51.0
2016,0.9,4.8,240.0,2018,17.0,56.0,22.0,51.0
2016,0.9,4.8,240.0,2019,14.0,56.0,17.0,53.0
2016,0.9,4.8,240.0,2020,11.0,70.0,16.0,44.0
2016,0.9,4.8,240.0,2021,11.0,68.0,17.0,45.0
2016,0.9,4.8,240.0,2022,11.0,71.0,17.0,43.0
2016,0.9,4.8,240.0,2023,11.0,70.0,15.0,44.0
2017,1.2,6.4,240.0,2000,41.0,48.0,64.0,21.0
2017,1.2,6.4,240.0,2001,35.0,51.0,56.0,24.0
2017,1.2,6.4,240.0,2002,31.0,41.0,40.0,44.0
2017,1.2,6.4,240.0,2003,28.0,53.0,46.0,31.0
2017,1.2,6.4,240.0,2004,26.0,40.0,34.0,52.0
2017,1.2,6.4,240.0,2005,26.0,50.0,42.0,39.0
2017,1.2,6.4,240.0,2006,26.0,43.0,39.0,47.0
2017,1.2,6.4,240.0,2007,27.0,44.0,40.0,56.05818014705882
2017,1.2,6.4,240.0,2008,26.0,45.0,40.0,46.0
2017,1.2,6.4,240.0,2009,25.0,42.0,36.0,52.0
2017,1.2,6.4,240.0,2010,24.0,41.0,33.0,55.0
2017,1.2,6.4,240.0,2011,23.0,36.0,28.0,63.0
2017,1.2,6.4,240.0,2012,22.0,38.0,29.0,61.0
2017,1.2,6.4,240.0,2013,21.0,45.0,32.0,55.0
2017,1.2,6.4,240.0,2014,19.0,65.0,40.0,36.0
2017,1.2,6.4,240.0,2015,13.0,70.0,19.0,40.0
2017,1.2,6.4,240.0,2016,16.0,60.0,21.0,48.0
2017,1.2,6.4,240.0,2017,15.0,57.0,19.0,51.0
2017,1.2,6.4,240.0,2018,17.0,56.0,22.0,51.0
2017,1.2,6.4,240.0,2019,14.0,56.0,17.0,53.0
2017,1.2,6.4,240.0,2020,11.0,70.0,16.0,44.0
2017,1.2,6.4,240.0,2021,11.0,68.0,17.0,45.0
2017,1.2,6.4,240.0,2022,11.0,71.0,17.0,43.0
2017,1.2,6.4,240.0,2023,11.0,70.0,15.0,44.0
2018,0.4,2.2,240.0,2000,41.0,48.0,64.0,21.0
2018,0.4,2.2,240.0,2001,35.0,51.0,56.0,24.0
2018,0.4,2.2,240.0,2002,31.0,41.0,40.0,44.0
2018,0.4,2.2,240.0,2003,28.0,53.0,46.0,31.0
2018,0.4,2.2,240.0,2004,26.0,40.0,34.0,52.0
2018,0.4,2.2,240.0,2005,26.0,50.0,42.0,39.0
2018,0.4,2.2,240.0,2006,26.0,43.0,39.0,47.0
2018,0.4,2.2,240.0,2007,27.0,44.0,40.0,56.05818014705882
2018,0.4,2.2,240.0,2008,26.0,45.0,40.0,46.0
2018,0.4,2.2,240.0,2009,25.0,42.0,36.0,52.0
2018,0.4,2.2,240.0,2010,24.0,41.0,33.0,55.0
2018,0.4,2.2,240.0,2011,23.0,36.0,28.0,63.0
2018,0.4,2.2,240.0,2012,22.0,38.0,29.0,61.0
2018,0.4,2.2,240.0,2013,21.0,45.0,32.0,55.0
2018,0.4,2.2,240.0,2014,19.0,65.0,40.0,36.0
2018,0.4,2.2,240.0,2015,13.0,70.0,19.0,40.0
2018,0.4,2.2,240.0,2016,16.0,60.0,21.0,48.0
2018,0.4,2.2,240.0,2017,15.0,57.0,19.0,51.0
2018,0.4,2.2,240.0,2018,17.0,56.0,22.0,51.0
2018,0.4,2.2,240.0,2019,14.0,56.0,17.0,53.0
2018,0.4,2.2,240.0,2020,11.0,70.0,16.0,44.0
2018,0.4,2.2,240.0,2021,11.0,68.0,17.0,45.0
2018,0.4,2.2,240.0,2022,11.0,71.0,17.0,43.0
2018,0.4,2.2,240.0,2023,11.0,70.0,15.0,44.0
2019,0.49,43.6989254760902,240.0,2000,41.0,48.0,64.0,21.0
2019,0.49,43.6989254760902,240.0,2001,35.0,51.0,56.0,24.0
2019,0.49,43.6989254760902,240.0,2002,31.0,41.0,40.0,44.0
2019,0.49,43.6989254760902,240.0,2003,28.0,53.0,46.0,31.0
2019,0.49,43.6989254760902,240.0,2004,26.0,40.0,34.0,52.0
2019,0.49,43.6989254760902,240.0,2005,26.0,50.0,42.0,39.0
2019,0.49,43.6989254760902,240.0,2006,26.0,43.0,39.0,47.0
2019,0.49,43.6989254760902,240.0,2007,27.0,44.0,40.0,56.05818014705882
2019,0.49,43.6989254760902,240.0,2008,26.0,45.0,40.0,46.0
2019,0.49,43.6989254760902,240.0,2009,25.0,42.0,36.0,52.0
2019,0.49,43.6989254760902,240.0,2010,24.0,41.0,33.0,55.0
2019,0.49,43.6989254760902,240.0,2011,23.0,36.0,28.0,63.0
2019,0.49,43.6989254760902,240.0,2012,22.0,38.0,29.0,61.0
2019,0.49,43.6989254760902,240.0,2013,21.0,45.0,32.0,55.0
2019,0.49,43.6989254760902,240.0,2014,19.0,65.0,40.0,36.0
2019,0.49,43.6989254760902,240.0,2015,13.0,70.0,19.0,40.0
2019,0.49,43.6989254760902,240.0,2016,16.0,60.0,21.0,48.0
2019,0.49,43.6989254760902,240.0,2017,15.0,57.0,19.0,51.0
2019,0.49,43.6989254760902,240.0,2018,17.0,56.0,22.0,51.0
2019,0.49,43.6989254760902,240.0,2019,14.0,56.0,17.0,53.0
2019,0.49,43.6989254760902,240.0,2020,11.0,70.0,16.0,44.0
2019,0.49,43.6989254760902,240.0,2021,11.0,68.0,17.0,45.0
2019,0.49,43.6989254760902,240.0,2022,11.0,71.0,17.0,43.0
2019,0.49,43.6989254760902,240.0,2023,11.0,70.0,15.0,44.0
2020,0.74,4.1,240.0,2000,41.0,48.0,64.0,21.0
2020,0.74,4.1,240.0,2001,35.0,51.0,56.0,24.0
2020,0.74,4.1,240.0,2002,31.0,41.0,40.0,44.0
2020,0.74,4.1,240.0,2003,28.0,53.0,46.0,31.0
2020,0.74,4.1,240.0,2004,26.0,40.0,34.0,52.0
2020,0.74,4.1,240.0,2005,26.0,50.0,42.0,39.0
2020,0.74,4.1,240.0,2006,26.0,43.0,39.0,47.0
2020,0.74,4.1,240.0,2007,27.0,44.0,40.0,56.05818014705882
2020,0.74,4.1,240.0,2008,26.0,45.0,40.0,46.0
2020,0.74,4.1,240.0,2009,25.0,42.0,36.0,52.0
2020,0.74,4.1,240.0,2010,24.0,41.0,33.0,55.0
2020,0.74,4.1,240.0,2011,23.0,36.0,28.0,63.0
2020,0.74,4.1,240.0,2012,22.0,38.0,29.0,61.0
2020,0.74,4.1,240.0,2013,21.0,45.0,32.0,55.0
2020,0.74,4.1,240.0,2014,19.0,65.0,40.0,36.0
2020,0.74,4.1,240.0,2015,13.0,70.0,19.0,40.0
2020,0.74,4.1,240.0,2016,16.0,60.0,21.0,48.0
2020,0.74,4.1,240.0,2017,15.0,57.0,19.0,51.0
2020,0.74,4.1,240.0,2018,17.0,56.0,22.0,51.0
2020,0.74,4.1,240.0,2019,14.0,56.0,17.0,53.0
2020,0.74,4.1,240.0,2020,11.0,70.0,16.0,44.0
2020,0.74,4.1,240.0,2021,11.0,68.0,17.0,45.0
2020,0.74,4.1,240.0,2022,11.0,71.0,17.0,43.0
2020,0.74,4.1,240.0,2023,11.0,70.0,15.0,44.0
2021,1.4,7.7,240.0,2000,41.0,48.0,64.0,21.0
2021,1.4,7.7,240.0,2001,35.0,51.0,56.0,24.0
2021,1.4,7.7,240.0,2002,31.0,41.0,40.0,44.0
2021,1.4,7.7,240.0,2003,28.0,53.0,46.0,31.0
2021,1.4,7.7,240.0,2004,26.0,40.0,34.0,52.0
2021,1.4,7.7,240.0,2005,26.0,50.0,42.0,39.0
2021,1.4,7.7,240.0,2006,26.0,43.0,39.0,47.0
2021,1.4,7.7,240.0,2007,27.0,44.0,40.0,56.05818014705882
2021,1.4,7.7,240.0,2008,26.0,45.0,40.0,46.0
2021,1.4,7.7,240.0,2009,25.0,42.0,36.0,52.0
2021,1.4,7.7,240.0,2010,24.0,41.0,33.0,55.0
2021,1.4,7.7,240.0,2011,23.0,36.0,28.0,63.0
2021,1.4,7.7,240.0,2012,22.0,38.0,29.0,61.0
2021,1.4,7.7,240.0,2013,21.0,45.0,32.0,55.0
2021,1.4,7.7,240.0,2014,19.0,65.0,40.0,36.0
2021,1.4,7.7,240.0,2015,13.0,70.0,19.0,40.0
2021,1.4,7.7,240.0,2016,16.0,60.0,21.0,48.0
2021,1.4,7.7,240.0,2017,15.0,57.0,19.0,51.0
2021,1.4,7.7,240.0,2018,17.0,56.0,22.0,51.0
2021,1.4,7.7,240.0,2019,14.0,56.0,17.0,53.0
2021,1.4,7.7,240.0,2020,11.0,70.0,16.0,44.0
2021,1.4,7.7,240.0,2021,11.0,68.0,17.0,45.0
2021,1.4,7.7,240.0,2022,11.0,71.0,17.0,43.0
2021,1.4,7.7,240.0,2023,11.0,70.0,15.0,44.0
2022,1.5,8.4,240.0,2000,41.0,48.0,64.0,21.0
2022,1.5,8.4,240.0,2001,35.0,51.0,56.0,24.0
2022,1.5,8.4,240.0,2002,31.0,41.0,40.0,44.0
2022,1.5,8.4,240.0,2003,28.0,53.0,46.0,31.0
2022,1.5,8.4,240.0,2004,26.0,40.0,34.0,52.0
2022,1.5,8.4,240.0,2005,26.0,50.0,42.0,39.0
2022,1.5,8.4,240.0,2006,26.0,43.0,39.0,47.0
2022,1.5,8.4,240.0,2007,27.0,44.0,40.0,56.05818014705882
2022,1.5,8.4,240.0,2008,26.0,45.0,40.0,46.0
2022,1.5,8.4,240.0,2009,25.0,42.0,36.0,52.0
2022,1.5,8.4,240.0,2010,24.0,41.0,33.0,55.0
2022,1.5,8.4,240.0,2011,23.0,36.0,28.0,63.0
2022,1.5,8.4,240.0,2012,22.0,38.0,29.0,61.0
2022,1.5,8.4,240.0,2013,21.0,45.0,32.0,55.0
2022,1.5,8.4,240.0,2014,19.0,65.0,40.0,36.0
2022,1.5,8.4,240.0,2015,13.0,70.0,19.0,40.0
2022,1.5,8.4,240.0,2016,16.0,60.0,21.0,48.0
2022,1.5,8.4,240.0,2017,15.0,57.0,19.0,51.0
2022,1.5,8.4,240.0,2018,17.0,56.0,22.0,51.0
2022,1.5,8.4,240.0,2019,14.0,56.0,17.0,53.0
2022,1.5,8.4,240.0,2020,11.0,70.0,16.0,44.0
2022,1.5,8.4,240.0,2021,11.0,68.0,17.0,45.0
2022,1.5,8.4,240.0,2022,11.0,71.0,17.0,43.0
2022,1.5,8.4,240.0,2023,11.0,70.0,15.0,44.0
2023,0.55,3.2,240.0,2000,41.0,48.0,64.0,21.0
2023,0.55,3.2,240.0,2001,35.0,51.0,56.0,24.0
2023,0.55,3.2,240.0,2002,31.0,41.0,40.0,44.0
2023,0.55,3.2,240.0,2003,28.0,53.0,46.0,31.0
2023,0.55,3.2,240.0,2004,26.0,40.0,34.0,52.0
2023,0.55,3.2,240.0,2005,26.0,50.0,42.0,39.0
2023,0.55,3.2,240.0,2006,26.0,43.0,39.0,47.0
2023,0.55,3.2,240.0,2007,27.0,44.0,40.0,56.05818014705882
2023,0.55,3.2,240.0,2008,26.0,45.0,40.0,46.0
2023,0.55,3.2,240.0,2009,25.0,42.0,36.0,52.0
2023,0.55,3.2,240.0,2010,24.0,41.0,33.0,55.0
2023,0.55,3.2,240.0,2011,23.0,36.0,28.0,63.0
2023,0.55,3.2,240.0,2012,22.0,38.0,29.0,61.0
2023,0.55,3.2,240.0,2013,21.0,45.0,32.0,55.0
2023,0.55,3.2,240.0,2014,19.0,65.0,40.0,36.0
2023,0.55,3.2,240.0,2015,13.0,70.0,19.0,40.0
2023,0.55,3.2,240.0,2016,16.0,60.0,21.0,48.0
2023,0.55,3.2,240.0,2017,15.0,57.0,19.0,51.0
2023,0.55,3.2,240.0,2018,17.0,56.0,22.0,51.0
2023,0.55,3.2,240.0,2019,14.0,56.0,17.0,53.0
2023,0.55,3.2,240.0,2020,11.0,70.0,16.0,44.0
2023,0.55,3.2,240.0,2021,11.0,68.0,17.0,45.0
2023,0.55,3.2,240.0,2022,11.0,71.0,17.0,43.0
2023,0.55,3.2,240.0,2023,11.0,70.0,15.0,44.0
2015,6.1,57.93292774983508,66.0,2000,0.89,7.1,0.08,63.0
2015,6.1,57.93292774983508,66.0,2001,0.92,5.5,0.06,72.38519230769231
2015,6.1,57.93292774983508,66.0,2002,1.0,3.9,0.06,83.0
2015,6.1,57.93292774983508,66.0,2003,1.2,3.5,0.06,85.0
2015,6.1,57.93292774983508,66.0,2004,1.4,5.5,0.12,72.0
2015,6.1,57.93292774983508,66.0,2005,1.8,2.7,0.08,90.0
2015,6.1,57.93292774983508,66.0,2006,2.1,3.4,0.12,85.0
2015,6.1,57.93292774983508,66.0,2007,2.4,2.9,0.13,87.0
2015,6.1,57.93292774983508,66.0,2008,2.6,3.8,0.19,81.0
2015,6.1,57.93292774983508,66.0,2009,2.7,3.4,0.18,82.0
2015,6.1,57.93292774983508,66.0,2010,2.7,5.2,0.31,72.38519230769231
2015,6.1,57.93292774983508,66.0,2011,8.5,6.8,1.1,60.0
2015,6.1,57.93292774983508,66.0,2012,7.2,6.8,0.96,63.0
2015,6.1,57.93292774983508,66.0,2013,3.9,8.3,0.62,53.0
2015,6.1,57.93292774983508,66.0,2014,4.7,9.5,0.86,45.0
2015,6.1,57.93292774983508,66.0,2015,2.2,11.0,0.44,37.0
2015,6.1,57.93292774983508,66.0,2016,2.2,10.0,0.41,43.0
2015,6.1,57.93292774983508,66.0,2017,2.6,8.7,0.42,51.0
2015,6.1,57.93292774983508,66.0,2018,1.2,6.2,0.14,66.0
2015,6.1,57.93292774983508,66.0,2019,1.2,12.0,0.26,54.0
2015,6.1,57.93292774983508,66.0,2020,0.65,15.0,0.19,42.0
2015,6.1,57.93292774983508,66.0,2021,0.65,14.0,0.18,46.0
2015,6.1,57.93292774983508,66.0,2022,1.2,13.0,0.29,51.0
2015,6.1,57.93292774983508,66.0,2023,3.6,12.0,0.87,54.0
2016,4.4,57.92893149837734,71.0,2000,0.89,7.1,0.08,63.0
2016,4.4,57.92893149837734,71.0,2001,0.92,5.5,0.06,72.38519230769231
2016,4.4,57.92893149837734,71.0,2002,1.0,3.9,0.06,83.0
2016,4.4,57.92893149837734,71.0,2003,1.2,3.5,0.06,85.0
2016,4.4,57.92893149837734,71.0,2004,1.4,5.5,0.12,72.0
2016,4.4,57.92893149837734,71.0,2005,1.8,2.7,0.08,90.0
2016,4.4,57.92893149837734,71.0,2006,2.1,3.4,0.12,85.0
2016,4.4,57.92893149837734,71.0,2007,2.4,2.9,0.13,87.0
2016,4.4,57.92893149837734,71.0,2008,2.6,3.8,0.19,81.0
2016,4.4,57.92893149837734,71.0,2009,2.7,3.4,0.18,82.0
2016,4.4,57.92893149837734,71.0,2010,2.7,5.2,0.31,72.38519230769231
2016,4.4,57.92893149837734,71.0,2011,8.5,6.8,1.1,60.0
2016,4.4,57.92893149837734,71.0,2012,7.2,6.8,0.96,63.0
2016,4.4,57.92893149837734,71.0,2013,3.9,8.3,0.62,53.0
2016,4.4,57.92893149837734,71.0,2014,4.7,9.5,0.86,45.0
2016,4.4,57.92893149837734,71.0,2015,2.2,11.0,0.44,37.0
2016,4.4,57.92893149837734,71.0,2016,2.2,10.0,0.41,43.0
2016,4.4,57.92893149837734,71.0,2017,2.6,8.7,0.42,51.0
2016,4.4,57.92893149837734,71.0,2018,1.2,6.2,0.14,66.0
2016,4.4,57.92893149837734,71.0,2019,1.2,12.0,0.26,54.0
2016,4.4,57.92893149837734,71.0,2020,0.65,15.0,0.19,42.0
2016,4.4,57.92893149837734,71.0,2021,0.65,14.0,0.18,46.0
2016,4.4,57.92893149837734,71.0,2022,1.2,13.0,0.29,51.0
2016,4.4,57.92893149837734,71.0,2023,3.6,12.0,0.87,54.0
2017,16.0,57.94096283702776,70.0,2000,0.89,7.1,0.08,63.0
2017,16.0,57.94096283702776,70.0,2001,0.92,5.5,0.06,72.38519230769231
2017,16.0,57.94096283702776,70.0,2002,1.0,3.9,0.06,83.0
2017,16.0,57.94096283702776,70.0,2003,1.2,3.5,0.06,85.0
2017,16.0,57.94096283702776,70.0,2004,1.4,5.5,0.12,72.0
2017,16.0,57.94096283702776,70.0,2005,1.8,2.7,0.08,90.0
2017,16.0,57.94096283702776,70.0,2006,2.1,3.4,0.12,85.0
2017,16.0,57.94096283702776,70.0,2007,2.4,2.9,0.13,87.0
2017,16.0,57.94096283702776,70.0,2008,2.6,3.8,0.19,81.0
2017,16.0,57.94096283702776,70.0,2009,2.7,3.4,0.18,82.0
2017,16.0,57.94096283702776,70.0,2010,2.7,5.2,0.31,72.38519230769231
2017,16.0,57.94096283702776,70.0,2011,8.5,6.8,1.1,60.0
2017,16.0,57.94096283702776,70.0,2012,7.2,6.8,0.96,63.0
2017,16.0,57.94096283702776,70.0,2013,3.9,8.3,0.62,53.0
2017,16.0,57.94096283702776,70.0,2014,4.7,9.5,0.86,45.0
2017,16.0,57.94096283702776,70.0,2015,2.2,11.0,0.44,37.0
2017,16.0,57.94096283702776,70.0,2016,2.2,10.0,0.41,43.0
2017,16.0,57.94096283702776,70.0,2017,2.6,8.7,0.42,51.0
2017,16.0,57.94096283702776,70.0,2018,1.2,6.2,0.14,66.0
2017,16.0,57.94096283702776,70.0,2019,1.2,12.0,0.26,54.0
2017,16.0,57.94096283702776,70.0,2020,0.65,15.0,0.19,42.0
2017,16.0,57.94096283702776,70.0,2021,0.65,14.0,0.18,46.0
2017,16.0,57.94096283702776,70.0,2022,1.2,13.0,0.29,51.0
2017,16.0,57.94096283702776,70.0,2023,3.6,12.0,0.87,54.0
2018,16.0,57.911939154508495,93.0,2000,0.89,7.1,0.08,63.0
2018,16.0,57.911939154508495,93.0,2001,0.92,5.5,0.06,72.38519230769231
2018,16.0,57.911939154508495,93.0,2002,1.0,3.9,0.06,83.0
2018,16.0,57.911939154508495,93.0,2003,1.2,3.5,0.06,85.0
2018,16.0,57.911939154508495,93.0,2004,1.4,5.5,0.12,72.0
2018,16.0,57.911939154508495,93.0,2005,1.8,2.7,0.08,90.0
2018,16.0,57.911939154508495,93.0,2006,2.1,3.4,0.12,85.0
2018,16.0,57.911939154508495,93.0,2007,2.4,2.9,0.13,87.0
2018,16.0,57.911939154508495,93.0,2008,2.6,3.8,0.19,81.0
2018,16.0,57.911939154508495,93.0,2009,2.7,3.4,0.18,82.0
2018,16.0,57.911939154508495,93.0,2010,2.7,5.2,0.31,72.38519230769231
2018,16.0,57.911939154508495,93.0,2011,8.5,6.8,1.1,60.0
2018,16.0,57.911939154508495,93.0,2012,7.2,6.8,0.96,63.0
2018,16.0,57.911939154508495,93.0,2013,3.9,8.3,0.62,53.0
2018,16.0,57.911939154508495,93.0,2014,4.7,9.5,0.86,45.0
2018,16.0,57.911939154508495,93.0,2015,2.2,11.0,0.44,37.0
2018,16.0,57.911939154508495,93.0,2016,2.2,10.0,0.41,43.0
2018,16.0,57.911939154508495,93.0,2017,2.6,8.7,0.42,51.0
2018,16.0,57.911939154508495,93.0,2018,1.2,6.2,0.14,66.0
2018,16.0,57.911939154508495,93.0,2019,1.2,12.0,0.26,54.0
2018,16.0,57.911939154508495,93.0,2020,0.65,15.0,0.19,42.0
2018,16.0,57.911939154508495,93.0,2021,0.65,14.0,0.18,46.0
2018,16.0,57.911939154508495,93.0,2022,1.2,13.0,0.29,51.0
2018,16.0,57.911939154508495,93.0,2023,3.6,12.0,0.87,54.0
2019,3.5,7.8,100.0,2000,0.89,7.1,0.08,63.0
2019,3.5,7.8,100.0,2001,0.92,5.5,0.06,72.38519230769231
2019,3.5,7.8,100.0,2002,1.0,3.9,0.06,83.0
2019,3.5,7.8,100.0,2003,1.2,3.5,0.06,85.0
2019,3.5,7.8,100.0,2004,1.4,5.5,0.12,72.0
2019,3.5,7.8,100.0,2005,1.8,2.7,0.08,90.0
2019,3.5,7.8,100.0,2006,2.1,3.4,0.12,85.0
2019,3.5,7.8,100.0,2007,2.4,2.9,0.13,87.0
2019,3.5,7.8,100.0,2008,2.6,3.8,0.19,81.0
2019,3.5,7.8,100.0,2009,2.7,3.4,0.18,82.0
2019,3.5,7.8,100.0,2010,2.7,5.2,0.31,72.38519230769231
2019,3.5,7.8,100.0,2011,8.5,6.8,1.1,60.0
2019,3.5,7.8,100.0,2012,7.2,6.8,0.96,63.0
2019,3.5,7.8,100.0,2013,3.9,8.3,0.62,53.0
2019,3.5,7.8,100.0,2014,4.7,9.5,0.86,45.0
2019,3.5,7.8,100.0,2015,2.2,11.0,0.44,37.0
2019,3.5,7.8,100.0,2016,2.2,10.0,0.41,43.0
